age,website_visits,time_spent_on_website,page_views_per_visit,status,current_occupation_Professional,current_occupation_Student,current_occupation_Unemployed,first_interaction_Mobile App,first_interaction_Website,profile_completed_High,profile_completed_Low,profile_completed_Medium,last_activity_Email Activity,last_activity_Phone Activity,last_activity_Website Activity,print_media_type1_No,print_media_type1_Yes,print_media_type2_No,print_media_type2_Yes,digital_media_No,digital_media_Yes,educational_channels_No,educational_channels_Yes,referral_No,referral_Yes
58,5,343,3.759,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
56,4,1804,2.078,0,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False
60,12,254,3.626,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False
58,1,345,3.165,0,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
51,7,2242,2.122,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
52,3,69,5.053,0,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
56,7,224,9.989,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
59,5,2273,5.656,1,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
32,2,1997,2.096,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False
33,3,539,4.412,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False
60,7,1048,2.073,0,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
36,2,1202,2.207,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True
55,7,1903,2.166,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
49,7,498,2.024,1,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
19,1,1791,2.11,0,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
49,1,2073,3.407,1,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
19,4,168,3.408,0,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False
59,3,603,5.177,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
32,6,333,0.294,0,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
20,2,1689,5.397,0,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False
55,1,2136,5.782,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
62,5,623,5.187,1,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
48,1,216,5.799,0,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
59,2,334,2.253,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False
54,8,102,1.991,0,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False
41,2,387,1.99,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
31,1,2029,3.202,0,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
47,2,279,3.363,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
35,6,238,2.165,0,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
43,2,1907,0.305,1,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
57,9,4,2.199,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
57,2,1043,5.653,1,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False
45,6,38,1.09,1,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False
30,2,44,2.25,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
53,3,42,2.258,0,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False
59,4,1717,3.778,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
55,1,402,2.131,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
29,2,99,3.468,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
21,6,622,3.774,0,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
46,1,298,5.689,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
56,2,2097,2.172,1,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False
37,3,137,3.312,1,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
55,2,84,2.254,0,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False
40,3,482,3.775,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
37,6,369,3.561,1,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False
54,2,321,2.085,0,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False
53,2,1949,5.428,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False
38,2,1066,2.261,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
22,8,35,2.225,0,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False
57,2,401,5.391,0,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
31,2,185,7.35,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
51,2,1,7.683,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
63,4,1803,1.8,1,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False
23,6,220,2.247,0,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
36,3,548,3.712,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
21,2,428,5.12,0,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
57,2,33,2.116,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
59,10,92,0.17,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
56,12,1354,2.193,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
59,0,0,0.0,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
56,2,78,5.334,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
22,2,8,2.706,0,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
18,5,1936,5.674,1,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
29,15,349,2.211,0,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
62,2,375,3.346,0,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
42,6,1096,1.444,1,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
19,2,2162,0.148,1,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
40,2,137,2.022,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
57,1,94,5.477,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
40,2,324,0.327,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
42,7,603,3.388,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
43,3,209,4.888,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
30,7,601,5.405,1,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False
59,8,2343,0.143,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
46,6,1067,8.08,0,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
59,5,672,3.189,0,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False
31,4,74,5.601,0,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False
21,2,1702,2.177,0,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
58,1,432,3.01,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
59,2,205,7.422,0,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False
60,7,1544,0.276,0,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
